tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table1a,2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,10800,BUF,BUR,2218,10,224.74,WN,0.6136,217.50,AA,0.1705,210.03,,,202211079210800BUFBUR
Table1a,2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,12892,BUF,LAX,2218,202,236.72,B6,0.3522,216.99,B6,0.3522,216.99,,,202211079212892BUFLAX
Table1a,2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,12954,BUF,LGB,2218,7,216.75,WN,0.9153,222.67,AA,0.0678,141.50,,,202211079212954BUFLGB
Table1a,2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,13891,BUF,ONT,2218,15,279.40,WN,0.4701,247.29,WN,0.4701,247.29,,,202211079213891BUFONT
Table1a,2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,14908,BUF,SNA,2218,25,326.48,WN,0.3231,270.09,WN,0.3231,270.09,,,202211079214908BUFSNA
Table1a,2022,1,30792,33195,"Buffalo, NY","Tampa, FL (Metropolitan Area)",10792,15304,BUF,TPA,1053,553,170.68,WN,0.4949,207.15,F9,0.3684,100.16,,,202211079215304BUFTPA
Table1a,2022,1,30849,30466,"Bozeman, MT","Phoenix, AZ",10849,10466,BZN,AZA,861,75,104.84,G4,1.0000,104.84,G4,1.0000,104.84,,,202211084910466BZNAZA
Table1a,2022,1,30849,30466,"Bozeman, MT","Phoenix, AZ",10849,14107,BZN,PHX,861,121,228.93,WN,0.4645,192.40,WN,0.4645,192.40,,,202211084914107BZNPHX
Table1a,2022,1,30849,30977,"Bozeman, MT","Chicago, IL",10849,13232,BZN,MDW,1198,9,215.00,WN,0.9643,210.84,WN,0.9643,210.84,,,202211084913232BZNMDW
Table1a,2022,1,30849,30977,"Bozeman, MT","Chicago, IL",10849,13930,BZN,ORD,1198,161,280.90,UA,0.7161,283.28,UA,0.7161,283.28,,,202211084913930BZNORD
Table1a,2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,11618,BZN,EWR,1902,208,300.24,UA,0.9253,301.56,AS,0.0107,227.43,,,202211084911618BZNEWR
Table1a,2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12197,BZN,HPN,1902,2,389.58,UA,0.5294,319.27,UA,0.5294,319.27,,,202211084912197BZNHPN
Table1a,2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12478,BZN,JFK,1902,103,277.81,B6,0.9044,273.10,AS,0.0193,239.22,,,202211084912478BZNJFK
Table1a,2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12953,BZN,LGA,1902,40,307.38,DL,0.3855,352.78,WN,0.1229,235.72,,,202211084912953BZNLGA
Table1a,2022,1,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",10849,13796,BZN,OAK,807,17,211.83,WN,0.5033,195.80,WN,0.5033,195.80,,,202211084913796BZNOAK
Table1a,2022,1,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",10849,14771,BZN,SFO,807,139,270.90,UA,0.6353,310.44,AS,0.2243,191.47,,,202211084914771BZNSFO
Table1a,2022,1,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",10849,14831,BZN,SJC,807,24,225.23,DL,0.2877,267.82,WN,0.2877,196.79,,,202211084914831BZNSJC
Table1a,2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,10800,BZN,BUR,908,17,228.32,WN,0.6358,186.50,WN,0.6358,186.50,,,202211084910800BZNBUR
Table1a,2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,12892,BZN,LAX,908,197,230.16,UA,0.5463,251.65,AS,0.1650,179.99,,,202211084912892BZNLAX
Table1a,2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,12954,BZN,LGB,908,7,213.49,WN,0.5156,141.18,WN,0.5156,141.18,,,202211084912954BZNLGB
Table1a,2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,13891,BZN,ONT,908,14,220.57,WN,0.4472,177.80,WN,0.4472,177.80,,,202211084913891BZNONT
Table1a,2022,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",10849,14908,BZN,SNA,908,53,199.99,WN,0.5219,137.36,WN,0.5219,137.36,,,202211084914908BZNSNA
Table1a,2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10821,14027,BWI,PBI,883,345,223.07,WN,0.9407,219.81,WN,0.9407,219.81,,,202211082114027BWIPBI
Table1a,2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11278,14027,DCA,PBI,883,732,183.13,AA,0.5432,208.91,B6,0.4175,147.70,,,202211127814027DCAPBI
Table1a,2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12264,14027,IAD,PBI,883,138,208.80,UA,0.8956,211.44,AA,0.0297,185.70,,,202211226414027IADPBI
Table1a,2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11259,MDW,DAL,801,709,139.08,WN,0.9978,139.01,WN,0.9978,139.01,,,202211323211259MDWDAL
Table1a,2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11298,MDW,DFW,801,5,221.01,DL,1.0000,221.01,DL,1.0000,221.01,,,202211323211298MDWDFW
Table1a,2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13930,11259,ORD,DAL,801,381,117.94,WN,0.9892,117.56,WN,0.9892,117.56,,,202211393011259ORDDAL
Table1a,2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13930,11298,ORD,DFW,801,1769,184.07,AA,0.6842,196.80,UA,0.2343,171.84,,,202211393011298ORDDFW
Table1a,2022,1,30977,30198,"Chicago, IL","Pittsburgh, PA",13232,14122,MDW,PIT,413,150,140.12,WN,0.9933,139.99,WN,0.9933,139.99,,,202211323214122MDWPIT
Table1a,2022,1,30977,30198,"Chicago, IL","Pittsburgh, PA",13930,14122,ORD,PIT,413,305,170.71,UA,0.6155,167.37,UA,0.6155,167.37,,,202211393014122ORDPIT
Table1a,2022,1,30977,30325,"Chicago, IL","Denver, CO",13232,11292,MDW,DEN,895,611,146.93,WN,0.9896,146.50,WN,0.9896,146.50,,,202211323211292MDWDEN
Table1a,2022,1,30977,30325,"Chicago, IL","Denver, CO",13930,11292,ORD,DEN,895,2233,164.70,UA,0.5025,186.58,WN,0.2324,130.46,,,202211393011292ORDDEN
Table1a,2022,1,30977,30436,"Chicago, IL","Tucson, AZ",13232,15376,MDW,TUS,1440,88,236.31,WN,0.9861,234.83,WN,0.9861,234.83,,,202211323215376MDWTUS
Table1a,2022,1,30977,30436,"Chicago, IL","Tucson, AZ",13930,15376,ORD,TUS,1440,305,264.55,AA,0.7128,253.17,AA,0.7128,253.17,,,202211393015376ORDTUS
Table1a,2022,1,30977,30466,"Chicago, IL","Phoenix, AZ",13232,14107,MDW,PHX,1444,882,214.52,WN,0.9937,214.25,WN,0.9937,214.25,,,202211323214107MDWPHX
Table1a,2022,1,30977,30466,"Chicago, IL","Phoenix, AZ",13930,14107,ORD,PHX,1444,3051,229.54,AA,0.4885,245.40,WN,0.1197,190.07,,,202211393014107ORDPHX
Table1a,2022,1,30977,30529,"Chicago, IL","Hartford, CT",13232,10529,MDW,BDL,783,68,177.80,WN,0.9836,177.05,WN,0.9836,177.05,,,202211323210529MDWBDL
Table1a,2022,1,30977,30529,"Chicago, IL","Hartford, CT",13930,10529,ORD,BDL,783,255,207.81,UA,0.5571,196.78,UA,0.5571,196.78,,,202211393010529ORDBDL
Table1a,2022,1,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,91,165.54,WN,0.9681,162.73,WN,0.9681,162.73,,,202211323214747MDWSEA
Table1a,2022,1,30977,30559,"Chicago, IL","Seattle, WA",13930,14747,ORD,SEA,1733,1055,185.67,AS,0.4779,173.93,AS,0.4779,173.93,,,202211393014747ORDSEA
Table1a,2022,1,30977,30615,"Chicago, IL","El Paso, TX",13232,11540,MDW,ELP,1237,41,239.62,WN,0.9864,240.07,WN,0.9864,240.07,,,202211323211540MDWELP
Table1a,2022,1,30977,30615,"Chicago, IL","El Paso, TX",13930,11540,ORD,ELP,1237,143,295.79,AA,0.6442,298.92,AA,0.6442,298.92,,,202211393011540ORDELP
Table1a,2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13232,11042,MDW,CLE,343,121,141.65,WN,0.9771,140.49,WN,0.9771,140.49,,,202211323211042MDWCLE
Table1a,2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13930,10874,ORD,CAK,343,50,177.60,UA,0.9843,178.43,UA,0.9843,178.43,,,202211393010874ORDCAK
Table1a,2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13930,11042,ORD,CLE,343,386,167.37,UA,0.7327,166.17,UA,0.7327,166.17,,,202211393011042ORDCLE
Table1a,2022,1,30977,30693,"Chicago, IL","Nashville, TN",13232,10693,MDW,BNA,409,324,145.95,WN,0.9928,144.73,WN,0.9928,144.73,,,202211323210693MDWBNA
Table1a,2022,1,30977,30693,"Chicago, IL","Nashville, TN",13930,10693,ORD,BNA,409,719,160.79,WN,0.3800,132.03,WN,0.3800,132.03,,,202211393010693ORDBNA
Table1a,2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,10821,MDW,BWI,621,277,148.35,WN,0.9795,147.83,WN,0.9795,147.83,,,202211323210821MDWBWI
Table1a,2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,11278,MDW,DCA,621,342,136.50,WN,0.9867,136.14,WN,0.9867,136.14,,,202211323211278MDWDCA
Table1a,2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,12264,MDW,IAD,621,100,136.03,WN,0.9911,135.94,WN,0.9911,135.94,,,202211323212264MDWIAD
Table1a,2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,10821,ORD,BWI,621,466,155.41,WN,0.4287,136.55,WN,0.4287,136.55,,,202211393010821ORDBWI
Table1a,2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,11278,ORD,DCA,621,1102,163.68,AA,0.5058,162.12,AA,0.5058,162.12,,,202211393011278ORDDCA
Table1a,2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,12264,ORD,IAD,621,278,185.51,UA,0.9737,185.12,UA,0.9737,185.12,,,202211393012264ORDIAD
Table1a,2022,1,30977,31066,"Chicago, IL","Columbus, OH",13232,11066,MDW,CMH,296,158,148.79,WN,0.9866,148.96,DL,0.0134,135.58,,,202211323211066MDWCMH
Table1a,2022,1,30977,31066,"Chicago, IL","Columbus, OH",13930,11066,ORD,CMH,296,308,181.04,UA,0.5578,177.23,UA,0.5578,177.23,,,202211393011066ORDCMH
Table1a,2022,1,30977,31123,"Chicago, IL","St. Louis, MO",13232,15016,MDW,STL,258,192,149.73,WN,1.0000,149.73,WN,1.0000,149.73,,,202211323215016MDWSTL
Table1a,2022,1,30977,31123,"Chicago, IL","St. Louis, MO",13930,15016,ORD,STL,258,274,167.32,AA,0.5253,153.28,AA,0.5253,153.28,,,202211393015016ORDSTL
Table1a,2022,1,30977,31135,"Chicago, IL","Myrtle Beach, SC",13232,13577,MDW,MYR,753,108,149.48,WN,0.9918,148.41,WN,0.9918,148.41,,,202211323213577MDWMYR
Table1a,2022,1,30977,31135,"Chicago, IL","Myrtle Beach, SC",13930,13577,ORD,MYR,753,88,163.65,NK,0.3818,98.18,NK,0.3818,98.18,,,202211393013577ORDMYR
Table1a,2022,1,30977,31136,"Chicago, IL","Jacksonville, FL",13232,12451,MDW,JAX,864,126,200.42,WN,0.9393,195.18,WN,0.9393,195.18,,,202211323212451MDWJAX
Table1a,2022,1,30977,31136,"Chicago, IL","Jacksonville, FL",13930,12451,ORD,JAX,864,357,243.70,AA,0.5042,234.87,AA,0.5042,234.87,,,202211393012451ORDJAX
Table1a,2022,1,30977,31295,"Chicago, IL","Detroit, MI",13232,11433,MDW,DTW,235,132,147.75,DL,0.6109,157.01,WN,0.3891,133.21,,,202211323211433MDWDTW
Table1a,2022,1,30977,31295,"Chicago, IL","Detroit, MI",13930,11433,ORD,DTW,235,446,165.68,DL,0.5736,164.79,DL,0.5736,164.79,,,202211393011433ORDDTW
Table1a,2022,1,30977,31453,"Chicago, IL","Houston, TX",13232,12191,MDW,HOU,945,593,143.59,WN,0.9931,143.69,WN,0.9931,143.69,,,202211323212191MDWHOU
Table1a,2022,1,30977,31453,"Chicago, IL","Houston, TX",13232,12266,MDW,IAH,945,196,134.28,WN,0.9926,133.37,WN,0.9926,133.37,,,202211323212266MDWIAH
Table1a,2022,1,30977,31453,"Chicago, IL","Houston, TX",13930,12191,ORD,HOU,945,28,182.51,WN,0.6614,168.13,WN,0.6614,168.13,,,202211393012191ORDHOU
Table1a,2022,1,30977,31453,"Chicago, IL","Houston, TX",13930,12266,ORD,IAH,945,1366,187.08,UA,0.6784,204.01,AA,0.2057,164.42,,,202211393012266ORDIAH
Table1a,2022,1,30977,31454,"Chicago, IL","Orlando, FL",13232,13204,MDW,MCO,1005,1175,186.81,WN,0.9892,185.91,WN,0.9892,185.91,,,202211323213204MDWMCO
Table1a,2022,1,30977,31454,"Chicago, IL","Orlando, FL",13930,13204,ORD,MCO,1005,3049,188.99,UA,0.3970,215.67,NK,0.1401,120.42,,,202211393013204ORDMCO
Table1a,2022,1,30977,31624,"Chicago, IL","Key West, FL",13232,11624,MDW,EYW,1251,1,493.28,DL,1.0000,493.28,DL,1.0000,493.28,,,202211323211624MDWEYW
Table1a,2022,1,30977,31624,"Chicago, IL","Key West, FL",13930,11624,ORD,EYW,1251,220,313.56,AA,0.6454,294.97,AA,0.6454,294.97,,,202211393011624ORDEYW
Table1a,2022,1,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",13232,13487,MDW,MSP,349,413,133.50,WN,0.6122,123.59,WN,0.6122,123.59,,,202211323213487MDWMSP
Table1a,2022,1,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",13930,13487,ORD,MSP,349,938,150.58,DL,0.4879,154.80,UA,0.3620,143.27,,,202211393013487ORDMSP
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,11618,MDW,EWR,773,4,152.15,DL,0.9750,153.20,DL,0.9750,153.20,,,202211323211618MDWEWR
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12197,MDW,HPN,773,0,183.67,DL,1.0000,183.67,DL,1.0000,183.67,,,202211323212197MDWHPN
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12391,MDW,ISP,773,6,152.38,WN,1.0000,152.38,WN,1.0000,152.38,,,202211323212391MDWISP
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12478,MDW,JFK,773,3,181.44,DL,1.0000,181.44,DL,1.0000,181.44,,,202211323212478MDWJFK
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12953,MDW,LGA,773,484,120.84,WN,0.9984,120.66,WN,0.9984,120.66,,,202211323212953MDWLGA
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,11618,ORD,EWR,773,1457,157.18,UA,0.7000,160.94,AA,0.2765,145.95,,,202211393011618ORDEWR
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12197,ORD,HPN,773,158,186.10,AA,0.5928,191.89,UA,0.3840,176.18,,,202211393012197ORDHPN
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12391,ORD,ISP,773,11,152.78,WN,0.5773,144.08,WN,0.5773,144.08,,,202211393012391ORDISP
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12478,ORD,JFK,773,451,146.71,DL,0.4820,156.54,B6,0.1627,130.05,,,202211393012478ORDJFK
Table1a,2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12953,ORD,LGA,773,2783,139.68,AA,0.4209,138.26,UA,0.3005,138.18,,,202211393012953ORDLGA
Table1a,2022,1,30977,31714,"Chicago, IL","Fort Myers, FL",13232,14635,MDW,RSW,1120,619,227.83,WN,0.9837,227.59,WN,0.9837,227.59,,,202211323214635MDWRSW
Table1a,2022,1,30977,31714,"Chicago, IL","Fort Myers, FL",13930,14635,ORD,RSW,1120,2256,222.54,AA,0.3784,230.24,NK,0.1598,141.72,,,202211393014635ORDRSW
Table1a,2022,1,30977,32211,"Chicago, IL","Las Vegas, NV",13232,12889,MDW,LAS,1521,819,187.22,WN,0.9920,186.87,WN,0.9920,186.87,,,202211323212889MDWLAS
Table1a,2022,1,30977,32211,"Chicago, IL","Las Vegas, NV",13930,12889,ORD,LAS,1521,2224,207.94,AA,0.3152,246.33,NK,0.2052,124.16,,,202211393012889ORDLAS
Table1a,2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,13796,MDW,OAK,1855,173,215.68,WN,0.9916,215.85,WN,0.9916,215.85,,,202211323213796MDWOAK
Table1a,2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,14771,MDW,SFO,1855,55,216.12,WN,0.8966,207.14,WN,0.8966,207.14,,,202211323214771MDWSFO
Table1a,2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,14831,MDW,SJC,1855,88,247.39,WN,0.9924,246.70,WN,0.9924,246.70,,,202211323214831MDWSJC
Table1a,2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13930,13796,ORD,OAK,1855,37,193.06,WN,0.3862,227.45,NK,0.3832,139.06,,,202211393013796ORDOAK
Table1a,2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13930,14771,ORD,SFO,1855,1748,262.91,UA,0.7065,273.51,AA,0.1723,250.81,,,202211393014771ORDSFO
Table1a,2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13930,14831,ORD,SJC,1855,77,279.20,AA,0.2986,286.76,DL,0.1420,249.38,,,202211393014831ORDSJC
Table1a,2022,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13232,11697,MDW,FLL,1197,607,158.18,WN,0.9808,157.42,WN,0.9808,157.42,,,202211323211697MDWFLL
Table1a,2022,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13232,13303,MDW,MIA,1197,431,142.74,WN,0.9876,142.09,WN,0.9876,142.09,,,202211323213303MDWMIA
Table1a,2022,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13930,11697,ORD,FLL,1197,1888,180.09,UA,0.4206,208.27,NK,0.1988,126.64,,,202211393011697ORDFLL
Table1a,2022,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13930,13303,ORD,MIA,1197,2203,191.98,AA,0.6615,191.98,AA,0.6615,191.98,,,202211393013303ORDMIA
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,10800,MDW,BUR,1750,73,234.49,WN,0.9939,234.33,WN,0.9939,234.33,,,202211323210800MDWBUR
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12892,MDW,LAX,1750,417,196.25,WN,0.9630,193.72,WN,0.9630,193.72,,,202211323212892MDWLAX
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12954,MDW,LGB,1750,116,153.45,WN,0.9914,153.42,WN,0.9914,153.42,,,202211323212954MDWLGB
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,13891,MDW,ONT,1750,83,254.70,WN,0.9933,254.37,WN,0.9933,254.37,,,202211323213891MDWONT
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,14908,MDW,SNA,1750,72,242.26,WN,0.9893,242.43,WN,0.9893,242.43,,,202211323214908MDWSNA
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,10800,ORD,BUR,1750,19,257.55,AA,0.3779,308.81,WN,0.2849,231.51,,,202211393010800ORDBUR
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,12892,ORD,LAX,1750,3124,221.24,UA,0.4289,237.80,NK,0.1189,123.58,,,202211393012892ORDLAX
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,12954,ORD,LGB,1750,23,131.85,WN,0.7451,120.50,WN,0.7451,120.50,,,202211393012954ORDLGB
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,13891,ORD,ONT,1750,69,290.91,AA,0.4177,325.56,WN,0.1919,248.08,,,202211393013891ORDONT
Table1a,2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,14908,ORD,SNA,1750,661,269.98,AA,0.5624,266.12,AA,0.5624,266.12,,,202211393014908ORDSNA
Table1a,2022,1,30977,33044,"Chicago, IL","Louisville, KY",13232,14730,MDW,SDF,286,77,132.23,WN,0.9971,131.92,WN,0.9971,131.92,,,202211323214730MDWSDF
Table1a,2022,1,30977,33044,"Chicago, IL","Louisville, KY",13930,14730,ORD,SDF,286,139,162.17,UA,0.6542,162.58,AA,0.3394,159.94,,,202211393014730ORDSDF
Table1a,2022,1,30977,33105,"Chicago, IL","Cincinnati, OH",13232,11193,MDW,CVG,264,65,133.35,WN,0.9604,128.96,WN,0.9604,128.96,,,202211323211193MDWCVG
Table1a,2022,1,30977,33105,"Chicago, IL","Cincinnati, OH",13930,11193,ORD,CVG,264,238,168.51,UA,0.5851,169.70,AA,0.3944,165.63,,,202211393011193ORDCVG
Table1a,2022,1,30977,33192,"Chicago, IL","Sacramento, CA",13232,14893,MDW,SMF,1790,83,257.93,WN,0.9813,256.18,WN,0.9813,256.18,,,202211323214893MDWSMF
Table1a,2022,1,30977,33192,"Chicago, IL","Sacramento, CA",13930,14893,ORD,SMF,1790,267,285.56,UA,0.7183,295.10,F9,0.0287,97.67,,,202211393014893ORDSMF
Table1a,2022,1,30977,33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",13232,15304,MDW,TPA,1011,668,171.42,WN,0.9847,170.62,WN,0.9847,170.62,,,202211323215304MDWTPA
Table1a,2022,1,30977,33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",13930,15304,ORD,TPA,1011,1973,179.16,AA,0.3570,189.90,NK,0.1700,119.91,,,202211393015304ORDTPA
Table1a,2022,1,30977,33198,"Chicago, IL","Kansas City, MO",13232,13198,MDW,MCI,405,328,157.99,WN,0.9942,157.64,WN,0.9942,157.64,,,202211323213198MDWMCI
Table1a,2022,1,30977,33198,"Chicago, IL","Kansas City, MO",13930,13198,ORD,MCI,405,351,193.51,UA,0.5258,200.09,AA,0.4602,185.20,,,202211393013198ORDMCI
Table1a,2022,1,30977,33214,"Chicago, IL","San Antonio, TX",13232,14683,MDW,SAT,1041,155,215.81,WN,0.9792,213.78,WN,0.9792,213.78,,,202211323214683MDWSAT
Table1a,2022,1,30977,33214,"Chicago, IL","San Antonio, TX",13930,14683,ORD,SAT,1041,398,236.65,UA,0.4846,235.84,UA,0.4846,235.84,,,202211393014683ORDSAT
Table1a,2022,1,30977,33244,"Chicago, IL","Memphis, TN",13232,13244,MDW,MEM,491,118,143.98,WN,0.9480,139.06,WN,0.9480,139.06,,,202211323213244MDWMEM
Table1a,2022,1,30977,33244,"Chicago, IL","Memphis, TN",13930,13244,ORD,MEM,491,226,186.56,UA,0.5621,184.99,UA,0.5621,184.99,,,202211393013244ORDMEM
Table1a,2022,1,30977,33316,"Chicago, IL","Omaha, NE",13232,13871,MDW,OMA,423,136,143.59,WN,0.9878,143.57,WN,0.9878,143.57,,,202211323213871MDWOMA
Table1a,2022,1,30977,33316,"Chicago, IL","Omaha, NE",13930,13871,ORD,OMA,423,190,176.63,UA,0.6321,175.44,UA,0.6321,175.44,,,202211393013871ORDOMA
Table1a,2022,1,30977,33495,"Chicago, IL","New Orleans, LA",13232,13495,MDW,MSY,836,311,166.36,WN,0.9857,165.78,WN,0.9857,165.78,,,202211323213495MDWMSY
Table1a,2022,1,30977,33495,"Chicago, IL","New Orleans, LA",13930,13495,ORD,MSY,836,678,182.90,UA,0.4195,201.60,NK,0.2180,116.16,,,202211393013495ORDMSY
Table1a,2022,1,30977,33570,"Chicago, IL","San Diego, CA",13232,14679,MDW,SAN,1728,307,229.89,WN,0.9895,229.15,WN,0.9895,229.15,,,202211323214679MDWSAN
Table1a,2022,1,30977,33570,"Chicago, IL","San Diego, CA",13930,14679,ORD,SAN,1728,932,271.17,UA,0.4858,287.33,AA,0.4160,263.58,,,202211393014679ORDSAN
Table1a,2022,1,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13232,13931,MDW,ORF,717,73,145.62,WN,0.9439,142.28,WN,0.9439,142.28,,,202211323213931MDWORF
Table1a,2022,1,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13930,13931,ORD,ORF,717,173,172.42,UA,0.5783,171.90,AA,0.3306,171.65,,,202211393013931ORDORF
Table1a,2022,1,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13930,14098,ORD,PHF,717,6,207.11,AA,1.0000,207.11,AA,1.0000,207.11,,,202211393014098ORDPHF
Table1a,2022,1,30977,33851,"Chicago, IL","Oklahoma City, OK",13232,13851,MDW,OKC,693,43,174.06,WN,0.9714,172.73,WN,0.9714,172.73,,,202211323213851MDWOKC
Table1a,2022,1,30977,33851,"Chicago, IL","Oklahoma City, OK",13930,13851,ORD,OKC,693,162,197.40,AA,0.5261,205.67,UA,0.4470,186.99,,,202211393013851ORDOKC
Table1a,2022,1,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",13232,14027,MDW,PBI,1143,18,220.14,WN,0.7485,196.91,WN,0.7485,196.91,,,202211323214027MDWPBI
Table1a,2022,1,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",13930,14027,ORD,PBI,1143,575,244.96,AA,0.6790,233.01,AA,0.6790,233.01,,,202211393014027ORDPBI
Table1a,2022,1,30977,34057,"Chicago, IL","Portland, OR",13232,14057,MDW,PDX,1751,49,253.40,WN,0.9432,254.24,DL,0.0545,241.84,,,202211323214057MDWPDX
